CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
1717,Dirk Nowitzki,1610612742,DAL,F,37.0,19,19,1.0,5.79,12.11,0.478,0.457,0.021
201936,Tyreke Evans,1610612740,NOP,G-F,26.0,3,3,1.0,5.67,12.0,0.472,0.399,0.073
201579,Roy Hibbert,1610612747,LAL,C,28.0,19,19,1.0,5.53,12.0,0.461,0.466,-0.005
201585,Kosta Koufos,1610612758,SAC,C,26.0,20,20,1.0,5.95,11.95,0.498,0.469,0.029
203507,Giannis Antetokounmpo,1610612749,MIL,F,20.0,20,20,1.0,5.15,11.95,0.431,0.441,-0.01
201588,George Hill,1610612754,IND,G,29.0,16,16,1.0,4.81,11.81,0.407,0.426,-0.019
203093,Terrence Jones,1610612745,HOU,F,23.0,16,16,1.0,5.69,11.75,0.484,0.444,0.04
203081,Damian Lillard,1610612757,POR,G,25.0,21,21,1.0,5.14,11.71,0.439,0.428,0.011
1626144,Emmanuel Mudiay,1610612743,DEN,G,19.0,21,21,1.0,5.14,11.67,0.441,0.439,0.002
201577,Robin Lopez,1610612752,NYK,C,27.0,20,20,1.0,5.25,11.65,0.451,0.473,-0.022
203078,Bradley Beal,1610612764,WAS,G,22.0,14,14,1.0,5.21,11.64,0.448,0.425,0.023
101114,Deron Williams,1610612742,DAL,G,31.0,19,19,1.0,5.0,11.63,0.43,0.418,0.012
202689,Kemba Walker,1610612766,CHA,G,25.0,19,19,1.0,5.74,11.63,0.493,0.438,0.055
203468,CJ McCollum,1610612757,POR,G,24.0,21,21,1.0,5.24,11.62,0.451,0.426,0.025
202696,Nikola Vucevic,1610612753,ORL,C,25.0,17,17,1.0,5.41,11.47,0.472,0.477,-0.005
202703,Nikola Mirotic,1610612741,CHI,F,24.0,17,17,1.0,4.88,11.47,0.426,0.452,-0.026
201188,Marc Gasol,1610612763,MEM,C,30.0,20,20,1.0,4.9,11.35,0.432,0.48,-0.048
202684,Tristan Thompson,1610612739,CLE,C-F,24.0,20,20,1.0,5.05,11.3,0.447,0.445,0.002
203506,Victor Oladipo,1610612753,ORL,G,23.0,18,18,1.0,4.06,11.28,0.36,0.421,-0.061
2594,Kyle Korver,1610612737,ATL,G,34.0,19,19,1.0,4.37,11.26,0.388,0.417,-0.029
202328,Greg Monroe,1610612749,MIL,C-F,25.0,21,21,1.0,5.67,11.24,0.504,0.462,0.043
200752,Rudy Gay,1610612758,SAC,F,29.0,17,17,1.0,4.88,11.18,0.437,0.437,-0.001
201937,Ricky Rubio,1610612750,MIN,G,25.0,13,13,1.0,4.62,11.15,0.414,0.42,-0.007
202322,John Wall,1610612764,WAS,G,25.0,17,17,1.0,4.29,11.12,0.386,0.436,-0.049
200768,Kyle Lowry,1610612761,TOR,G,29.0,21,21,1.0,4.52,11.1,0.408,0.442,-0.035
201142,Kevin Durant,1610612760,OKC,F,27.0,13,13,1.0,4.62,11.08,0.417,0.437,-0.02
101127,Jarrett Jack,1610612751,BKN,G,32.0,18,18,1.0,4.67,10.94,0.426,0.443,-0.017
202357,Nemanja Bjelica,1610612750,MIN,F,27.0,14,14,1.0,4.79,10.93,0.438,0.44,-0.002
203105,Festus Ezeli,1610612744,GSW,C,26.0,20,20,1.0,4.55,10.75,0.423,0.465,-0.042
203096,Jared Sullinger,1610612738,BOS,C-F,23.0,19,19,1.0,4.95,10.74,0.461,0.459,0.001
202397,Ish Smith,1610612740,NOP,G,27.0,18,18,1.0,5.11,10.72,0.477,0.443,0.034
201152,Thaddeus Young,1610612751,BKN,F,27.0,19,19,1.0,4.58,10.68,0.429,0.446,-0.017
203496,Robert Covington,1610612755,PHI,F,24.0,12,12,1.0,4.75,10.67,0.445,0.421,0.024
202694,Marcus Morris,1610612765,DET,F,26.0,20,20,1.0,4.3,10.65,0.404,0.442,-0.038
201144,Mike Conley,1610612763,MEM,G,28.0,20,20,1.0,4.95,10.65,0.465,0.441,0.024
101161,Amir Johnson,1610612738,BOS,F,28.0,19,19,1.0,4.79,10.63,0.45,0.453,-0.003
101107,Marvin Williams,1610612766,CHA,F,29.0,19,19,1.0,4.68,10.53,0.445,0.441,0.004
201980,Danny Green,1610612759,SAS,G-F,28.0,21,21,1.0,4.52,10.52,0.43,0.431,-0.001
203901,Elfrid Payton,1610612753,ORL,G,21.0,20,20,1.0,4.55,10.5,0.433,0.422,0.011
2736,Luol Deng,1610612748,MIA,F,30.0,13,13,1.0,4.23,10.46,0.404,0.433,-0.029
201939,Stephen Curry,1610612744,GSW,G,27.0,20,20,1.0,4.3,10.45,0.411,0.424,-0.012
101133,Ian Mahinmi,1610612754,IND,C,29.0,18,18,1.0,5.06,10.39,0.487,0.457,0.029
203944,Julius Randle,1610612747,LAL,F,21.0,19,19,1.0,4.79,10.37,0.462,0.447,0.015
203095,Evan Fournier,1610612753,ORL,F,23.0,20,20,1.0,4.55,10.35,0.44,0.431,0.008
2772,Trevor Ariza,1610612745,HOU,F,30.0,21,21,1.0,4.76,10.33,0.461,0.444,0.016
201145,Jeff Green,1610612763,MEM,F,29.0,20,20,1.0,4.85,10.3,0.471,0.44,0.031
203484,Kentavious Caldwell-Pope,1610612765,DET,G,22.0,20,20,1.0,4.1,10.3,0.398,0.428,-0.03
201565,Derrick Rose,1610612741,CHI,G,27.0,15,15,1.0,4.47,10.27,0.435,0.44,-0.005
203924,Jerami Grant,1610612755,PHI,F,21.0,21,21,1.0,3.95,10.14,0.39,0.431,-0.041
201568,Danilo Gallinari,1610612743,DEN,F,27.0,21,21,1.0,5.0,10.1,0.495,0.441,0.055
200765,Rajon Rondo,1610612758,SAC,G,29.0,20,20,1.0,5.0,10.05,0.498,0.44,0.057
203991,Clint Capela,1610612745,HOU,C,21.0,21,21,1.0,4.33,9.95,0.435,0.457,-0.021
203486,Mason Plumlee,1610612757,POR,C-F,25.0,21,21,1.0,5.14,9.9,0.519,0.472,0.047
201149,Joakim Noah,1610612741,CHI,C,30.0,16,16,1.0,3.81,9.88,0.386,0.456,-0.07
202702,Kenneth Faried,1610612743,DEN,F,26.0,17,17,1.0,5.06,9.88,0.512,0.454,0.058
2744,Al Jefferson,1610612766,CHA,C,30.0,17,17,1.0,5.0,9.88,0.506,0.46,0.046
202683,Enes Kanter,1610612760,OKC,C,23.0,19,19,1.0,4.21,9.84,0.428,0.44,-0.012
201587,Nicolas Batum,1610612766,CHA,G-F,26.0,19,19,1.0,3.79,9.84,0.385,0.442,-0.057
101139,CJ Miles,1610612754,IND,F-G,28.0,16,16,1.0,4.5,9.81,0.459,0.431,0.027
2207,Joe Johnson,1610612751,BKN,F-G,34.0,19,19,1.0,4.32,9.79,0.441,0.438,0.003
200782,PJ Tucker,1610612756,PHX,F,30.0,20,20,1.0,4.25,9.75,0.436,0.437,-0.001
202334,Ed Davis,1610612757,POR,F-C,26.0,21,21,1.0,3.76,9.71,0.387,0.457,-0.069
202699,Tobias Harris,1610612753,ORL,F,23.0,20,20,1.0,4.1,9.7,0.423,0.437,-0.014
203084,Harrison Barnes,1610612744,GSW,F,23.0,16,16,1.0,4.0,9.69,0.413,0.432,-0.02
201941,Jordan Hill,1610612754,IND,C,28.0,17,17,1.0,4.76,9.65,0.494,0.455,0.039
101145,Monta Ellis,1610612754,IND,G,30.0,19,19,1.0,4.0,9.58,0.418,0.422,-0.005
202691,Klay Thompson,1610612744,GSW,G,25.0,19,19,1.0,4.05,9.58,0.423,0.436,-0.013
202329,Al-Farouq Aminu,1610612757,POR,F,25.0,21,21,1.0,4.14,9.57,0.433,0.438,-0.005
202695,Kawhi Leonard,1610612759,SAS,F,24.0,20,20,1.0,3.45,9.55,0.361,0.437,-0.076
203145,Kent Bazemore,1610612737,ATL,F-G,26.0,16,16,1.0,3.69,9.5,0.388,0.428,-0.04
202389,Timofey Mozgov,1610612739,CLE,C,29.0,17,17,1.0,4.12,9.47,0.435,0.456,-0.022
1626156,D'Angelo Russell,1610612747,LAL,G,19.0,19,19,1.0,4.84,9.47,0.511,0.43,0.082
202693,Markieff Morris,1610612756,PHX,F,26.0,17,17,1.0,4.82,9.47,0.509,0.458,0.051
203939,Dwight Powell,1610612742,DAL,F-C,24.0,20,20,1.0,4.0,9.45,0.423,0.438,-0.015
204038,Langston Galloway,1610612752,NYK,G,23.0,21,21,1.0,3.71,9.43,0.394,0.436,-0.042
203521,Matthew Dellavedova,1610612739,CLE,G,25.0,19,19,1.0,3.74,9.32,0.401,0.419,-0.018
101181,Jose Calderon,1610612752,NYK,G,34.0,21,21,1.0,3.86,9.29,0.415,0.442,-0.027
2216,Zach Randolph,1610612763,MEM,F,34.0,15,15,1.0,4.6,9.27,0.496,0.482,0.015
203114,Khris Middleton,1610612749,MIL,G-F,24.0,21,21,1.0,4.1,9.24,0.443,0.43,0.013
101108,Chris Paul,1610612746,LAC,G,30.0,15,15,1.0,4.27,9.2,0.464,0.434,0.03
203490,Otto Porter,1610612764,WAS,F,22.0,17,17,1.0,4.65,9.18,0.506,0.439,0.068
2747,J.R. Smith,1610612739,CLE,G-F,30.0,17,17,1.0,3.82,9.12,0.419,0.427,-0.008
201951,Ty Lawson,1610612745,HOU,G,28.0,19,19,1.0,4.11,9.11,0.451,0.425,0.026
203935,Marcus Smart,1610612738,BOS,G,21.0,9,9,1.0,4.22,9.11,0.463,0.421,0.042
204456,TJ McConnell,1610612755,PHI,G,23.0,21,21,1.0,4.52,9.1,0.497,0.423,0.074
202709,Cory Joseph,1610612761,TOR,G,24.0,21,21,1.0,3.71,9.1,0.408,0.436,-0.027
202688,Brandon Knight,1610612756,PHX,G,24.0,20,20,1.0,4.35,9.05,0.481,0.437,0.044
101141,Ersan Ilyasova,1610612765,DET,F,28.0,20,20,1.0,4.75,9.05,0.525,0.455,0.069
101106,Andrew Bogut,1610612744,GSW,C,31.0,13,13,1.0,3.54,9.0,0.393,0.461,-0.068
203953,Jabari Parker,1610612749,MIL,F,20.0,15,15,1.0,4.13,9.0,0.459,0.443,0.017
201956,Omri Casspi,1610612758,SAC,F,27.0,20,20,1.0,4.3,8.95,0.48,0.442,0.038
1626159,Justise Winslow,1610612748,MIA,F,19.0,18,18,1.0,3.5,8.94,0.391,0.429,-0.037
200755,JJ Redick,1610612746,LAC,G,31.0,15,15,1.0,3.6,8.93,0.403,0.422,-0.019
101123,Gerald Green,1610612748,MIA,G,29.0,12,12,1.0,3.33,8.92,0.374,0.419,-0.045
203109,Jae Crowder,1610612738,BOS,F,25.0,19,19,1.0,4.0,8.89,0.45,0.435,0.014
203482,Kelly Olynyk,1610612738,BOS,C-F,24.0,17,17,1.0,3.29,8.88,0.371,0.439,-0.068
201573,Jerryd Bayless,1610612749,MIL,G,27.0,19,19,1.0,3.21,8.84,0.363,0.415,-0.052
201589,Darrell Arthur,1610612743,DEN,F,27.0,20,20,1.0,3.45,8.8,0.392,0.458,-0.066
203914,Gary Harris,1610612743,DEN,G,21.0,16,16,1.0,4.38,8.75,0.5,0.452,0.048
1626178,Rondae Hollis-Jefferson,1610612751,BKN,G-F,20.0,19,19,1.0,4.16,8.74,0.476,0.445,0.031
2199,Tyson Chandler,1610612756,PHX,C,33.0,15,15,1.0,4.8,8.73,0.55,0.478,0.071
2590,Mo Williams,1610612739,CLE,G,32.0,17,17,1.0,4.0,8.65,0.463,0.424,0.038
203085,Austin Rivers,1610612746,LAC,G,23.0,20,20,1.0,3.05,8.6,0.355,0.439,-0.084
2225,Tony Parker,1610612759,SAS,G,33.0,21,21,1.0,4.24,8.52,0.497,0.422,0.075
202083,Wesley Matthews,1610612742,DAL,G-F,29.0,18,18,1.0,3.28,8.5,0.386,0.425,-0.039
101236,Charles Hayes,1610612745,HOU,F-C,32.0,2,2,1.0,3.0,8.5,0.353,0.456,-0.104
203087,Jeremy Lamb,1610612766,CHA,G,23.0,18,18,1.0,3.22,8.5,0.379,0.44,-0.06
1626167,Myles Turner,1610612754,IND,F-C,19.0,8,8,1.0,4.13,8.5,0.485,0.453,0.033
203138,Hollis Thompson,1610612755,PHI,G-F,24.0,21,21,1.0,3.71,8.48,0.438,0.417,0.021
203460,Andre Roberson,1610612760,OKC,G,24.0,18,18,1.0,3.17,8.44,0.375,0.426,-0.051
201162,Jared Dudley,1610612764,WAS,G-F,30.0,16,16,1.0,3.56,8.44,0.422,0.442,-0.02
201569,Eric Gordon,1610612740,NOP,G,26.0,19,19,1.0,3.79,8.42,0.45,0.431,0.019
203469,Cody Zeller,1610612766,CHA,F-C,23.0,17,17,1.0,3.71,8.41,0.441,0.451,-0.01
203115,Will Barton,1610612743,DEN,F-G,24.0,21,21,1.0,3.9,8.38,0.466,0.432,0.033
203079,Dion Waiters,1610612760,OKC,G,23.0,19,19,1.0,3.32,8.37,0.396,0.417,-0.021
203141,Mirza Teletovic,1610612756,PHX,F,30.0,19,19,1.0,4.16,8.37,0.497,0.441,0.056
201954,Darren Collison,1610612758,SAC,G,28.0,15,15,1.0,4.13,8.33,0.496,0.434,0.062
203487,Michael Carter-Williams,1610612749,MIL,G,24.0,16,16,1.0,3.75,8.31,0.451,0.429,0.022
203918,Rodney Hood,1610612762,UTA,G,23.0,17,17,1.0,3.76,8.29,0.454,0.44,0.014
202692,Alec Burks,1610612762,UTA,G,24.0,18,18,1.0,4.17,8.22,0.507,0.443,0.064
201950,Jrue Holiday,1610612740,NOP,G,25.0,15,15,1.0,3.67,8.2,0.447,0.447,0.0
201942,DeMar DeRozan,1610612761,TOR,G,26.0,21,21,1.0,3.38,8.19,0.413,0.432,-0.02
977,Kobe Bryant,1610612747,LAL,F-G,37.0,16,16,1.0,3.69,8.13,0.454,0.425,0.029
201952,Jeff Teague,1610612737,ATL,G,27.0,18,18,1.0,3.56,8.11,0.438,0.425,0.013
201609,Goran Dragic,1610612748,MIA,G,29.0,18,18,1.0,2.83,8.06,0.352,0.43,-0.079
200757,Thabo Sefolosha,1610612737,ATL,G-F,31.0,17,17,1.0,3.71,8.06,0.46,0.436,0.024
203463,Ben McLemore,1610612758,SAC,G,22.0,20,20,1.0,3.85,8.05,0.478,0.447,0.032
202687,Bismack Biyombo,1610612761,TOR,C-F,23.0,21,21,1.0,3.62,8.05,0.45,0.454,-0.004
2440,Matt Barnes,1610612763,MEM,F,35.0,20,20,1.0,3.75,8.05,0.466,0.44,0.026
201158,Marco Belinelli,1610612758,SAC,G-F,29.0,20,20,1.0,3.6,8.0,0.45,0.426,0.024
201167,Arron Afflalo,1610612752,NYK,G,30.0,13,13,1.0,4.0,8.0,0.5,0.422,0.078
202391,Jeremy Lin,1610612766,CHA,G,27.0,19,19,1.0,3.32,7.95,0.417,0.414,0.003
203476,Gorgui Dieng,1610612750,MIN,C,25.0,16,16,1.0,4.06,7.94,0.512,0.457,0.055
202066,Garrett Temple,1610612764,WAS,G,29.0,13,13,1.0,3.77,7.92,0.476,0.414,0.062
2449,Luis Scola,1610612761,TOR,F,35.0,21,21,1.0,3.76,7.9,0.476,0.456,0.02
201959,Taj Gibson,1610612741,CHI,F,30.0,17,17,1.0,3.12,7.88,0.396,0.447,-0.051
201168,Tiago Splitter,1610612737,ATL,C-F,30.0,13,13,1.0,3.85,7.77,0.495,0.459,0.036
2746,Josh Smith,1610612746,LAC,F,30.0,20,20,1.0,3.15,7.75,0.406,0.465,-0.059
201967,Dante Cunningham,1610612740,NOP,F,28.0,19,19,1.0,4.11,7.74,0.531,0.453,0.078
2403,Nene,1610612764,WAS,F-C,33.0,11,11,1.0,3.82,7.73,0.494,0.446,0.048
203898,Tyler Ennis,1610612749,MIL,G,21.0,7,7,1.0,2.86,7.71,0.37,0.414,-0.044
2738,Andre Iguodala,1610612744,GSW,G-F,31.0,20,20,1.0,3.1,7.7,0.403,0.436,-0.033
202344,Trevor Booker,1610612762,UTA,F,28.0,16,16,1.0,3.0,7.69,0.39,0.451,-0.061
2544,LeBron James,1610612739,CLE,F,30.0,19,19,1.0,2.37,7.68,0.308,0.43,-0.122
2210,Richard Jefferson,1610612739,CLE,F,35.0,20,20,1.0,3.2,7.65,0.418,0.423,-0.004
203917,Nik Stauskas,1610612755,PHI,G,22.0,19,19,1.0,3.0,7.63,0.393,0.414,-0.021
202323,Evan Turner,1610612738,BOS,G-F,27.0,19,19,1.0,2.53,7.63,0.331,0.43,-0.099
201584,Courtney Lee,1610612763,MEM,G,30.0,20,20,1.0,3.4,7.6,0.447,0.424,0.024
2546,Carmelo Anthony,1610612752,NYK,F,31.0,20,20,1.0,2.6,7.6,0.342,0.443,-0.101
2548,Dwyane Wade,1610612748,MIA,G,33.0,17,17,1.0,3.47,7.59,0.457,0.439,0.018
2564,Boris Diaw,1610612759,SAS,C-F,33.0,21,21,1.0,2.9,7.57,0.384,0.445,-0.062
101135,David Lee,1610612738,BOS,F-C,32.0,18,18,1.0,3.28,7.56,0.434,0.455,-0.021
203512,Lucas Nogueira,1610612761,TOR,C,23.0,6,6,1.0,3.17,7.5,0.422,0.461,-0.039
203488,Mike Muscala,1610612737,ATL,F-C,24.0,14,14,1.0,3.57,7.5,0.476,0.456,0.02
101126,Nate Robinson,1610612740,NOP,G,31.0,2,2,1.0,3.0,7.5,0.4,0.486,-0.086
203503,Tony Snell,1610612741,CHI,F,24.0,17,17,1.0,2.65,7.47,0.354,0.418,-0.064
201150,Spencer Hawes,1610612766,CHA,F-C,27.0,17,17,1.0,3.41,7.47,0.457,0.459,-0.002
203999,Nikola Jokic,1610612743,DEN,C,20.0,19,19,1.0,3.53,7.37,0.479,0.488,-0.009
202340,Avery Bradley,1610612738,BOS,G,25.0,17,17,1.0,3.0,7.35,0.408,0.429,-0.021
203527,Ryan Kelly,1610612747,LAL,F,24.0,6,6,1.0,2.83,7.33,0.386,0.464,-0.078
2549,Chris Kaman,1610612757,POR,C,33.0,3,3,1.0,3.33,7.33,0.455,0.458,-0.004
203459,Allen Crabbe,1610612757,POR,F,23.0,21,21,1.0,3.14,7.33,0.429,0.42,0.008
101109,Raymond Felton,1610612742,DAL,G,31.0,20,20,1.0,2.95,7.3,0.404,0.418,-0.014
203094,Andrew Nicholson,1610612753,ORL,F,25.0,10,10,1.0,3.0,7.3,0.411,0.436,-0.025
204020,Tyler Johnson,1610612748,MIA,G,23.0,17,17,1.0,2.88,7.29,0.395,0.423,-0.028
203897,Zach LaVine,1610612750,MIN,G,20.0,18,18,1.0,3.22,7.28,0.443,0.431,0.011
1626161,Willie Cauley-Stein,1610612758,SAC,C,22.0,19,19,1.0,3.37,7.26,0.464,0.457,0.006
202337,Luke Babbitt,1610612740,NOP,F,26.0,13,13,1.0,4.15,7.23,0.574,0.432,0.142
201155,Rodney Stuckey,1610612754,IND,G,29.0,14,14,1.0,3.14,7.21,0.436,0.42,0.016
202730,Lavoy Allen,1610612754,IND,F-C,26.0,18,18,1.0,2.94,7.17,0.411,0.448,-0.037
202711,Bojan Bogdanovic,1610612751,BKN,G-F,26.0,19,19,1.0,3.32,7.11,0.467,0.435,0.031
202720,Jon Leuer,1610612756,PHX,F,26.0,20,20,1.0,3.4,7.1,0.479,0.458,0.021
203477,Isaiah Canaan,1610612755,PHI,G,24.0,21,21,1.0,3.1,7.05,0.439,0.418,0.021
201148,Brandan Wright,1610612763,MEM,F,28.0,7,7,1.0,3.0,7.0,0.429,0.469,-0.04
203089,John Henson,1610612749,MIL,F,24.0,17,17,1.0,3.59,7.0,0.513,0.454,0.058
202738,Isaiah Thomas,1610612738,BOS,G,26.0,19,19,1.0,3.37,7.0,0.481,0.43,0.051
203798,PJ Hairston,1610612766,CHA,F-G,22.0,15,15,1.0,3.47,7.0,0.495,0.438,0.057
201147,Corey Brewer,1610612745,HOU,G-F,29.0,21,21,1.0,3.38,6.95,0.486,0.425,0.061
1626169,Stanley Johnson,1610612765,DET,F,19.0,19,19,1.0,3.53,6.95,0.508,0.438,0.07
101150,Lou Williams,1610612747,LAL,G,29.0,17,17,1.0,3.12,6.94,0.449,0.422,0.027
2743,Kris Humphries,1610612764,WAS,F,30.0,16,16,1.0,3.31,6.94,0.477,0.449,0.029
1626163,Frank Kaminsky,1610612766,CHA,C,22.0,18,18,1.0,3.11,6.89,0.452,0.444,0.007
202330,Gordon Hayward,1610612762,UTA,F,25.0,18,18,1.0,3.11,6.89,0.452,0.442,0.01
101138,Brandon Bass,1610612747,LAL,F,30.0,17,17,1.0,3.24,6.88,0.47,0.45,0.02
201228,CJ Watson,1610612753,ORL,G,31.0,8,8,1.0,2.88,6.88,0.418,0.425,-0.007
2749,Jameer Nelson,1610612743,DEN,G,33.0,18,18,1.0,2.72,6.83,0.398,0.423,-0.025
203526,Raul Neto,1610612762,UTA,G,23.0,18,18,1.0,3.89,6.78,0.574,0.43,0.144
201976,Patrick Beverley,1610612745,HOU,G,27.0,14,14,1.0,2.64,6.71,0.394,0.426,-0.033
204028,Tarik Black,1610612747,LAL,C-F,24.0,7,7,1.0,3.0,6.71,0.447,0.463,-0.016
201564,O.J. Mayo,1610612749,MIL,G,28.0,10,10,1.0,2.8,6.7,0.418,0.429,-0.011
1718,Paul Pierce,1610612746,LAC,F,38.0,18,18,1.0,3.11,6.67,0.467,0.448,0.019
203458,Alex Len,1610612756,PHX,C,22.0,20,20,1.0,3.45,6.65,0.519,0.456,0.063
203504,Trey Burke,1610612762,UTA,G,23.0,18,18,1.0,2.94,6.61,0.445,0.433,0.012
2734,Devin Harris,1610612742,DAL,G,32.0,19,19,1.0,2.89,6.58,0.44,0.423,0.017
201177,Josh McRoberts,1610612748,MIA,F,28.0,18,18,1.0,2.39,6.56,0.364,0.437,-0.073
201581,JJ Hickson,1610612743,DEN,C-F,27.0,16,16,1.0,2.56,6.56,0.39,0.451,-0.06
