CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
2755,Kevin Martin,1610612750,MIN,G,32.0,16,16,1.0,2.94,6.19,0.475,0.417,0.058
203948,Johnny O'Bryant,1610612749,MIL,F-C,22.0,17,17,1.0,2.47,6.12,0.404,0.434,-0.03
203473,Dewayne Dedmon,1610612753,ORL,C,26.0,14,14,1.0,2.64,6.07,0.435,0.453,-0.018
203082,Terrence Ross,1610612761,TOR,F-G,24.0,14,14,1.0,1.79,6.07,0.294,0.426,-0.132
2754,Tony Allen,1610612763,MEM,F-G,33.0,19,19,1.0,2.63,6.0,0.439,0.438,0.0
2037,Jamal Crawford,1610612746,LAC,G,35.0,19,19,1.0,2.58,6.0,0.43,0.434,-0.004
200797,Ryan Hollins,1610612764,WAS,C,31.0,1,1,1.0,3.0,6.0,0.5,0.415,0.085
203471,Dennis Schroder,1610612737,ATL,G,22.0,20,20,1.0,2.75,5.95,0.462,0.43,0.032
101112,Channing Frye,1610612753,ORL,F,32.0,13,13,1.0,2.38,5.92,0.403,0.442,-0.039
200751,Randy Foye,1610612743,DEN,G,32.0,19,19,1.0,2.84,5.89,0.482,0.435,0.047
203124,Kyle O'Quinn,1610612752,NYK,F-C,25.0,16,16,1.0,3.06,5.88,0.521,0.442,0.079
202390,Gary Neal,1610612764,WAS,G,31.0,14,14,1.0,2.64,5.86,0.451,0.411,0.04
201566,Russell Westbrook,1610612760,OKC,G,27.0,19,19,1.0,2.68,5.84,0.459,0.426,0.033
201601,Luc Mbah a Moute,1610612746,LAC,F,29.0,10,10,1.0,2.2,5.8,0.379,0.434,-0.054
202734,E'Twaun Moore,1610612741,CHI,G,26.0,16,16,1.0,2.38,5.75,0.413,0.427,-0.014
201988,Patty Mills,1610612759,SAS,G,27.0,19,19,1.0,2.58,5.74,0.45,0.416,0.034
