player_id,position,firstname,lastname,fppg,salary,game,team_id,team,opp_id,opponent,home_away,min_sea,price_per_fp_sea,fppg_3g,min_3g,price_per_fp_3g,opp_team_fp_allowed_sea,opp_team_position_fp_allowed_sea,team_pace_sea,opp_pace_sea
204456,PG,T.J.,McConnell,19,3700,PHI@LAC,1610612755,PHI,1610612746,LAC,1,23,194.736842105263,14.21,16.6,260.380014074595,193.09,106.69,99.94,98.54
203085,PG,Austin,Rivers,12.5,3700,PHI@LAC,1610612746,LAC,1610612755,PHI,-1,21.8,296,16.51,19.7,224.106602059358,208.87,110.29,98.54,99.94
1626166,PG,Cameron,Payne,7.1,3600,OKC@CHA,1610612760,OKC,1610612766,CHA,1,6.3,507.042253521127,16.76,13.8,214.797136038186,198.03,112.62,98.7,98.18
2581,PG,Steve,Blake,10.9,3600,DET@IND,1610612765,DET,1610612754,IND,1,16.3,330.275229357798,18.4,21.3,195.652173913043,192.58,94,97.93,99.46
203893,PG,Russ,Smith,3.7,3500,MEM@UTA,1610612763,MEM,1610612762,UTA,1,4.4,945.945945945946,6.4,6.9,546.875,184.44,76.22,96.06,93.96
201962,PG,Toney,Douglas,11.5,3500,NO@DAL,1610612740,NOP,1610612742,DAL,0,14.8,304.347826086957,5,2,700,195.79,103.01,98.68,97.79
201571,PG,D.J.,Augustin,8.7,3500,OKC@CHA,1610612760,OKC,1610612766,CHA,1,15.7,402.298850574713,1.5,5.8,2333.33333333333,198.03,112.62,98.7,98.18
1891,PG,Jason,Terry,9.5,3500,HOU@SA,1610612745,HOU,1610612759,SAS,1,16,368.421052631579,3.75,9,933.333333333333,174.74,72.92,100.03,95.62
1626145,PG,Tyus,Jones,7.7,3500,MIL@MIN,1610612750,MIN,1610612749,MIL,-1,11.7,454.545454545455,9.45,12.3,370.37037037037,202.44,102.02,98.09,96.39
203915,PG,Spencer,Dinwiddie,7.7,3500,DET@IND,1610612765,DET,1610612754,IND,1,12.3,454.545454545455,0,0,Inf,192.58,94,97.93,99.46
