player_id,position,firstname,lastname,fppg,salary,game,team_id,team,opp_id,opponent,home_away,min_sea,price_per_fp_sea,fppg_3g,min_3g,price_per_fp_3g,opp_team_fp_allowed_sea,opp_team_position_fp_allowed_sea,team_pace_sea,opp_pace_sea
2736,SF,Luol,Deng,19.5,4600,BKN@MIA,1610612748,MIA,1610612751,BKN,-1,30.9,235.897435897436,19.01,35.8,241.977906365071,205.8,114.8,95.02,98.04
1626209,SF,Mario,Hezonja,7.5,3500,NO@ORL,1610612753,ORL,1610612740,NOP,0,12.7,466.666666666667,14.49,18.4,241.545893719807,205.78,107.29,97.31,98.87
1897,SF,Metta,World Peace,11.2,3500,LAL@CHA,1610612747,LAL,1610612766,CHA,1,17.3,312.5,0,0,Inf,196.7,98.15,98.61,98.37
203118,SF,Mike,Scott,10.5,3800,ATL@IND,1610612737,ATL,1610612754,IND,1,12.8,361.904761904762,18.14,19.2,209.481808158765,192.1,87.7,98.56,99.45
202357,SF,Nemanja,Bjelica,13,3500,MIN@SA,1610612750,MIN,1610612759,SAS,1,19.9,269.230769230769,3.35,10.7,1044.77611940299,174.85,124.96,98.12,95.48
201587,SF,Nicolas,Batum,31.8,7200,LAL@CHA,1610612766,CHA,1610612747,LAL,-1,34.2,226.415094339623,33.56,37.6,214.541120381406,213.06,102.99,98.37,98.61
202703,SF,Nikola,Mirotic,21.3,5200,TOR@CHI,1610612741,CHI,1610612761,TOR,-1,23.6,244.131455399061,29.35,25.9,177.17206132879,188.93,97.7,99.39,95.9
201956,SF,Omri,Casspi,22.7,5100,SAC@GS,1610612758,SAC,1610612744,GSW,1,29.6,224.669603524229,26.5,34.5,192.452830188679,194.86,85.41,101.82,101.94
203490,SF,Otto,Porter,23.5,5700,LAC@WAS,1610612764,WAS,1610612746,LAC,-1,31.7,242.553191489362,14.6,18.9,390.41095890411,193.55,85.29,100.44,98.52
200782,SF,P.J.,Tucker,15.4,3700,CLE@PHO,1610612756,PHX,1610612739,CLE,-1,26.9,240.25974025974,19.16,30.1,193.110647181628,185.72,120.76,101.62,95.46
203798,SF,P.J.,Hairston,10.2,3600,LAL@CHA,1610612766,CHA,1610612747,LAL,-1,17.9,352.941176470588,13.75,16.8,261.818181818182,213.06,102.99,98.37,98.61
202331,SF,Paul,George,40,8800,ATL@IND,1610612754,IND,1610612737,ATL,-1,35.7,220,27.65,35.7,318.264014466546,197.69,124.28,99.45,98.56
1718,SF,Paul,Pierce,9,3800,LAC@WAS,1610612746,LAC,1610612764,WAS,1,16.5,422.222222222222,16.6,19.3,228.915662650602,200.66,79.31,98.52,100.44
2446,SF,Rasual,Butler,6.1,3500,MIN@SA,1610612759,SAS,1610612750,MIN,-1,9.1,573.770491803279,0,3.6,Inf,198.35,90.55,95.48,98.12
2210,SF,Richard,Jefferson,11.1,3500,CLE@PHO,1610612739,CLE,1610612756,PHX,1,22.5,315.315315315315,7.3,15.1,479.452054794521,200.22,89.01,95.46,101.62
203496,SF,Robert,Covington,24.2,5300,PHI@UTA,1610612755,PHI,1610612762,UTA,1,27.5,219.00826446281,16.24,20.2,326.354679802956,184.47,92.71,99.66,94.02
