player_id,position,firstname,lastname,fppg,salary,game,team_id,team,opp_id,opponent,home_away,min_sea,price_per_fp_sea,fppg_3g,min_3g,price_per_fp_3g,opp_team_fp_allowed_sea,opp_team_position_fp_allowed_sea,team_pace_sea,opp_pace_sea
977,SG,Kobe,Bryant,27.5,7200,LAL@CHA,1610612747,LAL,1610612766,CHA,1,30.3,261.818181818182,22.9,26,314.410480349345,196.7,111.55,98.61,98.37
2594,SG,Kyle,Korver,18.6,4300,ATL@IND,1610612737,ATL,1610612754,IND,1,31.3,231.182795698925,12.14,27.6,354.200988467875,192.1,94.36,98.56,99.45
203934,SG,Lamar,Patterson,6.8,3500,ATL@IND,1610612737,ATL,1610612754,IND,1,13.1,514.705882352941,7.16,12.4,488.826815642458,192.1,94.36,98.56,99.45
202362,SG,Lance,Stephenson,10,3500,LAC@WAS,1610612746,LAC,1610612764,WAS,1,17.4,350,7.9,14.5,443.037974683544,200.66,96.72,98.52,100.44
101150,SG,Louis,Williams,20.6,5400,LAL@CHA,1610612747,LAL,1610612766,CHA,1,27.6,262.135922330097,8.99,27,600.667408231368,196.7,111.55,98.61,98.37
1938,SG,Manu,Ginobili,19.2,4500,MIN@SA,1610612759,SAS,1610612750,MIN,-1,19.7,234.375,17.05,20.8,263.929618768328,198.35,91.84,95.48,98.12
201158,SG,Marco,Belinelli,15.2,3500,SAC@GS,1610612758,SAC,1610612744,GSW,1,25.5,230.263157894737,14.56,22.1,240.384615384615,194.86,113.26,101.82,101.94
203900,SG,Markel,Brown,5.5,3500,BKN@MIA,1610612751,BKN,1610612748,MIA,1,10.4,636.363636363636,3.2,2.9,1093.75,184.89,68.75,98.04,95.02
101145,SG,Monta,Ellis,25.2,5800,ATL@IND,1610612754,IND,1610612737,ATL,-1,32.7,230.15873015873,29.04,34,199.724517906336,197.69,101.34,99.45,98.56
201156,SG,Nick,Young,11.9,3500,LAL@CHA,1610612747,LAL,1610612766,CHA,1,19.6,294.117647058824,9.7,19.5,360.824742268041,196.7,111.55,98.61,98.37
203917,SG,Nik,Stauskas,13,3700,PHI@UTA,1610612755,PHI,1610612762,UTA,1,22.7,284.615384615385,14,13.5,264.285714285714,184.47,77.51,99.66,94.02
1626181,SG,Norman,Powell,4,3500,TOR@CHI,1610612761,TOR,1610612741,CHI,1,5.9,875,0,0,Inf,203.37,84.95,95.9,99.39
201564,SG,O.J.,Mayo,20.2,5200,MIL@DAL,1610612749,MIL,1610612742,DAL,1,29.3,257.425742574257,17.31,28.5,300.404390525708,197.17,104.97,95.91,98.26
1626173,SG,Rashad,Vaughn,4.5,3500,MIL@DAL,1610612749,MIL,1610612742,DAL,1,9.3,777.777777777778,5.61,14.1,623.885918003565,197.17,104.97,95.91,98.26
201155,SG,Rodney,Stuckey,19.2,4900,ATL@IND,1610612754,IND,1610612737,ATL,-1,25,255.208333333333,17.96,23.3,272.8285077951,197.69,101.34,99.45,98.56
203918,SG,Rodney,Hood,20,4500,PHI@UTA,1610612762,UTA,1610612755,PHI,-1,29.8,225,22.39,32.7,200.982581509602,209.84,110.43,94.02,99.66
